Description,Price,Rating,Review Count,URL
"ZEBRONICS Zeb-Evolve Wireless ​in Ear​ ​Neckband Earphone​ ​with Supporting BTv5.0, Voice Assistant, Rapid Charge, Up to 17H Playback, Dual Pairing, Call Function & Magnetic Earpiece. (Metallic Blue)",₹649,3.7 out of 5 stars,"4,001",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A06429673JYHN03EJYCBG&url=%2FZEBRONICS-Zeb-Evolve-Supporting-Metallic-Blue%2Fdp%2FB09GFWJDY1%2Fref%3Dsr_1_277_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748254%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-277-spons%26psc%3D1&qualifier=1641748254&id=7256558345214034&widgetName=sp_btf
Artis BE910M Sports Bluetooth Wireless Earphone with Stereo Sound & Hands Free Mic. (Black),"₹1,705",3.8 out of 5 stars,697,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A06831332HI540GJAQGOO&url=%2FArtis-BE910M-Bluetooth-Wireless-Earphone%2Fdp%2FB07PFNSFPL%2Fref%3Dsr_1_278_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748254%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-278-spons%26psc%3D1&qualifier=1641748254&id=7256558345214034&widgetName=sp_btf
"Melomane Flow Melopods | Wireless Bluetooth Earbuds with Mic, Dual Master Pods Feature, Noise Isolation, IPX 5 Water Sweat Resistant, 30 Hours of Music Play Time with 8mm Driver(Blue)","₹1,299",3.6 out of 5 stars,12,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A02847542M3YJOJ1P01I9&url=%2FMelomane-Melopods-Bluetooth-Isolation-Resistant%2Fdp%2FB09LYVDBTV%2Fref%3Dsr_1_273_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-273-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_atf_next
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Black & Red)",₹699,4.0 out of 5 stars,"5,768",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0976519DUG7BYVOCUH7&url=%2FTangentbeat-Bluetooth-Headphones-Waterproof-Cancelation%2Fdp%2FB08D76LSFJ%2Fref%3Dsr_1_274_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-274-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_atf_next
FIER RB-M-P-2 Wireless Bluetooth in Ear Headset with Mic (Red and Black),₹309,2.8 out of 5 stars,32,https://www.amazon.in/FIER-RB-M-P-2-Wireless-Bluetooth-Headset/dp/B08Z45LM7L/ref=sr_1_275?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-275
"Noise Air Buds Truly Wireless Earbuds with Mic for Crystal Clear Calls, HD Sound, Smart Touch and 20 Hour Playtime - Jet Black","₹1,799",3.6 out of 5 stars,"25,432",https://www.amazon.in/Noise-Wireless-Bluetooth-Earbuds-Playtime/dp/B08H8N3RKT/ref=sr_1_276?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-276
boAt Bassheads 102 in Ear Wired Earphones with Mic (Mint Green),₹399,4.2 out of 5 stars,"57,151",https://www.amazon.in/Boat-Bassheads-102-Wired-Earphones/dp/B08MTLLSL8/ref=sr_1_277?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-277
"ONUMTZ Combo of Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone",₹299,3.6 out of 5 stars,76,https://www.amazon.in/ONUMTZ-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09LD3JZBS/ref=sr_1_278?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-278
B Z Single Ear Wireless Bluetooth Earphone Headphone for Calling & Music with mic & Warranty for All Android & Smartphones Devices.,₹119,,,https://www.amazon.in/Wireless-Bluetooth-Earphone-Headphone-Smartphones/dp/B09PF8DXPC/ref=sr_1_279?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-279
"Noise Tune Active Bluetooth Wireless Headset with Upto 10 Hour Playtime, IPX5 Water Resistant, 10mm Dynamic Drivers for Great Wireless Sound (Pop Yellow)",₹899,3.9 out of 5 stars,"21,428",https://www.amazon.in/Noise-Wireless-Neckband-Headphones-Bluetooth/dp/B08FB5FKSQ/ref=sr_1_280?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-280
"TEVOTALK  S650 Wireless Bluetooth or S650 Mini Bluetooth Earphone or Small Kaju Bluetooth earpiece, Mini S650 Hands-Free Bluetooth Earbuds Headset Earphones with Mic for All iOS/Smartphone",₹259,4.0 out of 5 stars,1,https://www.amazon.in/TEVOTALK-Bluetooth-Hands-Free-Earphones-Smartphone/dp/B09N8HVM54/ref=sr_1_281?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-281
"GO SHOPS Wireless Magnet Bluetooth Headset Earphone Headphone with Mic, Sweatproof Sports Headset, Best for Running and Gym, Stereo Sound Quality with Ergonomic Design Support All Mobiles",₹199,,,https://www.amazon.in/GO-SHOPS-Bluetooth-Headphone-Sweatproof/dp/B09PRP9DBW/ref=sr_1_282?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-282
"B.Rebel Wireless Immersive Audio Neckband with Quick Charge, Secure Fit, Magnetic Earbuds, Metallic Controller, IPX4, 20H Playback, Dual Pairing Bluetooth (NB-101-COPPER Green)","₹1,299",5.0 out of 5 stars,3,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A060383337AN8JG2ZE7BK&url=%2FWireless-Immersive-Controller-Bluetooth-NB-101-COPPER%2Fdp%2FB09MFVVJ4X%2Fref%3Dsr_1_283_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-283-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_mtf
U & I Bigger Series Wireless Bluetooth In Ear Neckband Headset with Mic,"₹1,259",3.9 out of 5 stars,195,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A01945742Y3HD7JYKRWIV&url=%2FBigger-Neckband-Hours-Battery-Backup%2Fdp%2FB08HKN9Z1K%2Fref%3Dsr_1_284_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-284-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_mtf
JBL C100SI In Ear Wired Earphones with Mic (Black),₹649,4.1 out of 5 stars,"162,517",https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_285?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-285
Noymi Best Bluetooth Neckband | Wireless Headphones with Mic for Android | iOS Mobile | PC | Sweat Resistant | Noise Cancellation | Voice Assistance,₹498,3.5 out of 5 stars,159,https://www.amazon.in/Bluetooth-Headphones-Resistant-Cancellation-Assistance/dp/B09HGFL4T3/ref=sr_1_286?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-286
"TECHLIBO Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello)",₹249,3.4 out of 5 stars,4,https://www.amazon.in/TECHLIBO-Bluetooth-Headphones-All-Smartphones/dp/B09MNKRWF2/ref=sr_1_287?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-287
LIMESHOT Wireless Bluetooth In-Ear Neckband Earphone With Mic (Black),₹399,3.3 out of 5 stars,171,https://www.amazon.in/LIMESHOT-Wireless-Bluetooth-Neckband-Earphone/dp/B092R55DDY/ref=sr_1_288?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-288
"HKUTOTECH Wireless Magnet Bluetooth Earphone Headphone with Mic, Sweatproof Sports Headset, Best for Running and Gym",₹249,1.0 out of 5 stars,1,https://www.amazon.in/HKUTOTECH-Wireless-Bluetooth-Headphone-Sweatproof/dp/B09KV72HRP/ref=sr_1_289?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-289
"boAt Rockerz 330 Wireless Neckband with ASAP Charge, Up to 30H Playback, Enhanced Bass, Metal Control Board, IPX5, Type C Port, Bluetooth v5.0, Voice Assistant(Raging Red)","₹1,299",4.1 out of 5 stars,"50,789",https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092YB1VS6/ref=sr_1_290?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-290
esportic B11 Wireless Neckband Bluetooth Earphone Headset Earbud Portable Headphone Handsfree Sports Running Sweatproof Compatible Android Smartphone Noise Cancellation - (Multicolor),₹349,3.7 out of 5 stars,4,https://www.amazon.in/esportic-Sweatproof-Compatible-Smartphone-Cancellation/dp/B0971J9VNR/ref=sr_1_291?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-291
Drishti Enterprises Wireless Bluetooth for vivo Y20 2021 Sports Single Ear One Ear Truly Ultra Stylish Wireless Phones Noise Isolation mic Buttons K1 Earphones Headphone - White,₹346,,,https://www.amazon.in/Enterprises-Bluetooth-Isolation-Earphones-Headphone/dp/B09L8L3W8F/ref=sr_1_292?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748257&sprefix=wireless+earphones%2Caps%2C238&sr=8-292
"Audio-Technica COR150IS WH Sonic Sport in-Ear Wired Earphone with HD Sound, 8.5mm Powerful Drivers, Sound Isolation & in line Controls with Mic(White)","₹1,099",3.7 out of 5 stars,26,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A007230120Z1FCLT45TWU&url=%2FAudio-Technica-COR150IS-Earphone-Powerful-Isolation%2Fdp%2FB09H4Q8RDL%2Fref%3Dsr_1_293_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-293-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_btf
AirJams Pro Bluetooth 5.1 Wireless Earbuds | Dual HD Mics | 40 Hour Playtime | Lag Free Gaming | IPX5 Water Resistance | Smart Touch Controls | LED Battery Display| by Fur Jaden (Black),"₹1,499",3.9 out of 5 stars,279,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A08144141K2I47Z7CFXVV&url=%2FBluetooth-Wireless-Playtime-Resistance-Controls%2Fdp%2FB09G38L8YD%2Fref%3Dsr_1_294_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748257%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-294-spons%26psc%3D1&qualifier=1641748257&id=7464063716414172&widgetName=sp_btf
"pTron Bassbuds Ultima (ANC) Active Noise Cancellation Bluetooth 5.0 Wireless Headphones with 20Hrs Total Playback with Case, Deep Bass, Touch Control, Voice Assistance & IPX4 Water-Resistance (Blue)","₹1,499",3.4 out of 5 stars,"1,717",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A03815481B7QZ9IO939CU&url=%2FCancellation-Bluetooth-Headphones-Assistance-Water-Resistance%2Fdp%2FB09G47QMMX%2Fref%3Dsr_1_289_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-289-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_atf_next
"Zebronics Zeb Yoga 90 Plus Wireless in-Ear Neckband Earphone Supporting Bluetooth 5.0, Dual Pairing,Type C Charging,10mm Drivers,Metallic Magnetic Earpiece,Call & Media Controls, Splash Proof(Green)",₹899,3.8 out of 5 stars,740,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A01216031T42KS5F2HCQA&url=%2FZebronics-90-Wireless-Supporting-Bluetooth%2Fdp%2FB08VWPJGYV%2Fref%3Dsr_1_290_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-290-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_atf_next
"Matlek Bluetooth Earphone V 5.0, 16 Hours Playtime, Low Latency for Gaming, CVC Passive Noise Cancellation, Deep Bass, Sweat Proof, Dual Connect, Voice Assistant - Black",₹499,3.8 out of 5 stars,204,https://www.amazon.in/Matlek-Bluetooth-Earphone-Cancellation-Assistant/dp/B098XFZJ3N/ref=sr_1_291?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-291
"Ambrane BassBand Beat Wireless Earphones with Bluetooth V5.0, 9Hrs Playtime, Boosted Bass with HD Audio, IPX4 Waterproof, in-Line Mic and Control Buttons (Black)",₹599,3.4 out of 5 stars,189,https://www.amazon.in/Ambrane-Beat-Earphones-Bluetooth-Waterproof/dp/B09CYZB1PV/ref=sr_1_292?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-292
"ENVOUS Latest Z-206 Neckband Wireless Bluetooth Earphone, Built -in Mic, Super Sound Deep Bass Headphone for All Android Smartphone, iOS Devices and Tables",₹249,4.1 out of 5 stars,15,https://www.amazon.in/ENVOUS-Neckband-Bluetooth-Headphone-Smartphone/dp/B09NQCSPJH/ref=sr_1_293?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-293
"pTron InTunes Ultima Wireless Headphones, Powerful Bass, 18Hrs Playtime, Type-C Fast Charging, Bluetooth 5.0, Passive Noise Cancellation, Voice Assistant, HD Mic & IPX4 Water-Resistant (Black & Grey)",₹899,3.9 out of 5 stars,188,https://www.amazon.in/InTunes-Ultima-Headphones-Cancellation-Water-Resistant/dp/B09LD364D9/ref=sr_1_294?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-294
Digilex Single Ear Wireless Bluetooth 4.1 Headset with Mic Compatible with All Smartphones.,₹296,,,https://www.amazon.in/Digilex-Wireless-Bluetooth-Compatible-Smartphones/dp/B09D9PWZ4D/ref=sr_1_295?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-295
"Noise Tune Charge Bluetooth Wireless Neckband with Qualcomm® and Bass Boost Mode, in-Ear Headphones with Mic for Clear Calls, Ipx5 Water Resistant, 16hrs Playtime, Dual Pairing with Magnetic Earbuds.","₹1,499",3.9 out of 5 stars,"13,875",https://www.amazon.in/Noise-Bluetooth-Wireless-Neckband-Earphones/dp/B083ZTXYZ2/ref=sr_1_296?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-296
"Riviera RNB-01 Bluetooth Earphones, 22 Hours Music Playtime, 5U Speakers, Wireless Headphone {BIS Approved} – Free Velvet Pouch Inside – Black",Not Available,3.5 out of 5 stars,41,https://www.amazon.in/Bluetooth-Earphones-Playtime-Speakers-Wireless/dp/B097RN53C1/ref=sr_1_297?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-297
"REDTECH Latest Combo of Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone",₹299,4.0 out of 5 stars,14,https://www.amazon.in/REDTECH-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09L51HLTX/ref=sr_1_298?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-298
"Koti - Under Desk Headphone Hanger Stand Mount for Gaming & Audio Headsets Holder Hook, No Screws, 3M VHB Tape by Brainwavz (Black)",₹499,3.7 out of 5 stars,13,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A06868171JIHY1SA25OLS&url=%2FKoti-Headphone-Hanger-Headsets-Brainwavz%2Fdp%2FB08VN344FQ%2Fref%3Dsr_1_299_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-299-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_mtf
Wired Earphone by abhihek Traders (a5),Not Available,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A10362863SD7AE8TX84JP&url=%2FWired-Earphone-abhihek-Traders-a5%2Fdp%2FB09LR3ZWZC%2Fref%3Dsr_1_300_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-300-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_mtf
"pTron Bassbuds Sports True Wireless Bluetooth 5.1 Headphones with Deep Bass, 32Hrs Total Playtime, Ergonomic Hook Design & IPX4 Water/Sweat Resistant Earphones with Built-in HD Mic (Black & Yellow)","₹1,099",3.4 out of 5 stars,"5,279",https://www.amazon.in/Bassbuds-Sports-Bluetooth-Headphones-Ergonomic/dp/B0924TF1PG/ref=sr_1_301?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-301
ZEBRONICS Zeb Evolve Wireless Bluetooth in Ear Neckband Earphone with Mic (Orange),₹616,3.7 out of 5 stars,"4,001",https://www.amazon.in/Zebronics-Zeb-Evolve-Wireless-Orange/dp/B08VGPSNYQ/ref=sr_1_302?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-302
"Wireless Earphones Headphones for Xiaomi Mi 10i 5G Original Bluetooth Headphone Headset Hands-Free Earphone With Mic And Volume Gaming Earphone Controller Noise Isolating Stereo Sound Quality Sweatproof Sports Headset Professional Bluetooth 5.1 Wireless Stereo Sport Hi-Fi Sound Hands-Free Calling Buds OG -BL-2,Black",₹699,,,https://www.amazon.in/Headphones-Xiaomi-Mi-10i-Professional/dp/B09J91B5N8/ref=sr_1_303?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-303
EDYELL® C6 Upgraded True Wireless Earbuds Bluetooth 5.0 with Massive 5000mAh Charging Case/POWERBANK IPX7 Waterproof TWS Headphones Built in Mic Premium Sound with Deep Bass for Sports,"₹1,499",3.6 out of 5 stars,"1,830",https://www.amazon.in/C6-Bluetooth-POWERBANK-Waterproof-Headphones/dp/B099WJ8R13/ref=sr_1_304?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-304
"Lowfe E1 Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello) Modal X-3",₹249,1.0 out of 5 stars,1,https://www.amazon.in/Lowfe-Bluetooth-Headphones-Smartphones-X-3/dp/B09P8DGV32/ref=sr_1_305?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-305
G S GOLDSTEIN STAR STAR-21 Wireless Bluetooth In Ear Neckband Earphone with Mic (Black),₹249,4.2 out of 5 stars,3,https://www.amazon.in/GOLDSTEIN-STAR-STAR-21-Wireless-Bluetooth/dp/B093TBGWD6/ref=sr_1_306?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-306
"GoSale Wireless Bluetooth Headphones Earphones for OnePlus 9 Pro Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JO5, Multi)",₹499,,,https://www.amazon.in/GoSale-Headphones-OnePlus-Pro-Hands-Free/dp/B09HSJJP3W/ref=sr_1_307?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-307
"pTron Tangent Pixel ENC Wireless Bluetooth 5.1 Headphones with 30Hrs Playtime, Immersive Audio, Deep Bass, Low Latency Gaming & Music, Type-C Fast Charging, IPX4 Waterproof & Voice Assistance (Grey)","₹1,199",4.0 out of 5 stars,"1,234",https://www.amazon.in/Bluetooth-Headphones-Immersive-Waterproof-Assistance/dp/B09G4L3J62/ref=sr_1_308?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748259&sprefix=wireless+earphones%2Caps%2C238&sr=8-308
AGARO 33405 Bluetooth Wireless in Ear Earphones with Mic (Black),₹999,4.0 out of 5 stars,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A10414705E03S7588LJL&url=%2FAGARO-Wireless-Bluetooth-Earphone-Waterproof%2Fdp%2FB084L9RZVC%2Fref%3Dsr_1_309_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-309-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_btf
"EDYELL® C5P True Wireless Earbuds Bluetooth V5.0 with in-Built Massive 3500MAH Charging Case/POWERBANK Earbuds Stereo Headphones with IPX7 Waterproof 120H Playtime, Built-in Mic with Deep Bass","₹1,499",3.8 out of 5 stars,895,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A07681311IENFGXS0VJME&url=%2FC5P-Bluetooth-POWERBANK-Headphones-Waterproof%2Fdp%2FB094ZJD9KT%2Fref%3Dsr_1_310_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748259%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-310-spons%26psc%3D1&qualifier=1641748259&id=1261755559546842&widgetName=sp_btf
"pTron Bassbuds Lite V2 Bluetooth 5.1 Wireless Headphone, 20Hrs Total Playtime with Case, Punchy Bass, Touch Control, HD Mic, IPX4 Water Resistant, Passive Noise Cancellation & Voice Assistant (Black)",₹999,3.8 out of 5 stars,"2,131",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A02351822PENBO3L170QB&url=%2FBassbuds-Lite-V2-Bluetooth-Cancellation%2Fdp%2FB09BLCJZ2K%2Fref%3Dsr_1_305_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748261%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-305-spons%26psc%3D1&qualifier=1641748261&id=788526972915966&widgetName=sp_atf_next
